Datetima;Curah Hujan;RMM1;RMM2;Phase;Amplitude
04/07/2023;0,61;-0,52673084;-1,1581572;2;1,2723103
05/07/2023;0,41;-0,6348145;-1,354672;2;1,4960366
06/07/2023;9,79;-0,59226406;-1,051707;2;1,2070063
07/07/2023;2,53;-0,45692623;-0,98538238;2;1,0861676
08/07/2023;1,17;-0,264961;-0,79297721;2;0,83607244
09/07/2023;0,06;0,096456602;-0,94133258;3;0,94626153
10/07/2023;0,08;0,21680848;-0,71151024;3;0,74380958
11/07/2023;0,1;0,17885253;-0,61946023;3;0,64476293
12/07/2023;0,86;0,3285445;-0,69970161;3;0,77299666
13/07/2023;0,25;0,40577465;-0,51221675;3;0,65346694
14/07/2023;0,27;0,25520909;-0,22594745;4;0,34085765
15/07/2023;0,27;0,35697302;-0,086975433;4;0,36741593
16/07/2023;0,8;0,64147669;0,099381052;5;0,64912939
17/07/2023;0,28;0,59097338;-0,093111582;4;0,59826356
18/07/2023;0,06;0,7637766;-0,043783989;4;0,76503056
19/07/2023;0,04;0,64849055;0,17844212;5;0,67259318
20/07/2023;0,03;0,47313377;0,32633692;5;0,57476199
21/07/2023;0,11;0,1559976;0,37955973;6;0,41036671
22/07/2023;1,09;0,097932205;0,61003613;6;0,61784691
23/07/2023;0,14;0,47029656;0,66642171;6;0,81565726
24/07/2023;0,11;0,64290273;0,6915428;6;0,94422209
25/07/2023;0,4;0,45007971;0,61404032;6;0,76132601
26/07/2023;0,03;0,29636776;0,60761493;6;0,67603976
27/07/2023;0,03;0,34241581;0,76571709;6;0,83879155
28/07/2023;0,01;0,2574074;0,61757672;6;0,66907364
29/07/2023;0,03;0,029735927;0,49932852;6;0,50021315
30/07/2023;0,07;-0,20198523;0,47370157;7;0,5149672
31/07/2023;0,02;-0,36158293;0,26199755;8;0,44652539
01/08/2023;0,01;-0,27853075;0,26210716;8;0,38246509
02/08/2023;0;-0,35939476;0,16621786;8;0,39597091
03/08/2023;0,01;-0,56008983;0,061342537;8;0,56343901
04/08/2023;0,08;-0,88390625;0,031306621;8;0,88446045
05/08/2023;0,07;-1,0987873;0,044550069;8;1,0996901
06/08/2023;0;-1,0069294;0,19403805;8;1,0254548
07/08/2023;0,01;-0,685929;0,18707712;8;0,71098274
08/08/2023;0,02;-0,73011082;-0,046793152;1;0,73160875
09/08/2023;0,03;-0,90727746;0,18311331;8;0,92557168
10/08/2023;0,01;-0,75523698;0,2295679;8;0,78935689
11/08/2023;0,04;-0,81941825;0,54904187;8;0,98635352
12/08/2023;0,06;-0,74670339;0,65705192;8;0,99462712
13/08/2023;0,13;-0,80964172;0,65950316;8;1,0442529
14/08/2023;0,08;-0,86678934;0,673958;8;1,0979723
15/08/2023;0,13;-0,79797179;0,78791487;8;1,1214137
16/08/2023;0,31;-0,76334769;0,93609548;7;1,2078801
17/08/2023;0,42;-0,79751796;0,90185946;7;1,2039043
18/08/2023;0,1;-1,0275143;0,58452886;8;1,182142
19/08/2023;0,04;-1,2338545;0,17494333;8;1,2461951
20/08/2023;0,06;-1,4594127;0,12568311;8;1,4648145
21/08/2023;0,05;-1,4524556;-0,1171388;1;1,4571716
22/08/2023;0,02;-1,5441248;-0,13930579;1;1,550396
23/08/2023;0,07;-1,42504;0,10854734;8;1,4291681
24/08/2023;0,14;-1,2166258;0,26280409;8;1,2446865
25/08/2023;0,02;-0,83589566;0,037300862;8;0,8367275
26/08/2023;0,06;-0,85152203;0,006225088;8;0,8515448
27/08/2023;0,04;-0,62179399;-0,15889753;1;0,64177585
28/08/2023;0,02;-0,2882849;-0,35733873;2;0,45912871
29/08/2023;0,14;-0,093520045;-0,24915379;2;0,26612705
30/08/2023;0,08;0,047222219;-0,27310461;3;0,2771571
31/08/2023;0,06;0,054197282;-0,25186759;3;0,25763273
01/09/2023;0,03;-0,079291955;-0,04187642;1;0,089670777
02/09/2023;0,05;0,15655847;-0,040010084;4;0,1615901
03/09/2023;0,03;0,39817682;-0,26400611;4;0,4777489
04/09/2023;0,05;0,46012455;-0,90435004;3;1,0146741
05/09/2023;0,07;0,61897349;-1,1939229;3;1,3448346
06/09/2023;0,11;0,73026055;-1,5009772;3;1,6691953
07/09/2023;0,03;0,89995331;-1,4980252;3;1,7475684
08/09/2023;0,03;1,1269095;-1,1749579;3;1,6280205
09/09/2023;0,01;1,3046223;-0,95891619;4;1,6191231
10/09/2023;0,05;1,2118483;-0,61351126;4;1,3582976
11/09/2023;0,07;1,0002481;-0,79988784;4;1,2807486
12/09/2023;0,04;0,65603834;-0,43029457;4;0,78456342
13/09/2023;0,03;0,54511446;-0,2431089;4;0,59686828
14/09/2023;0,06;0,21941644;-0,35556686;3;0,41781738
15/09/2023;0,03;0,05260893;-0,43444973;3;0,43762344
16/09/2023;0,08;-0,009181687;-0,5913741;2;0,59144539
17/09/2023;0,05;-0,087453589;-0,77558798;2;0,78050292
18/09/2023;2,78;-0,065192148;-0,80349386;2;0,80613422
19/09/2023;0,04;0,14582077;-0,62031513;3;0,63722408
20/09/2023;0,01;0,25788975;-0,37573713;3;0,45572525
21/09/2023;0,03;0,44489816;0,035999268;5;0,44635224
22/09/2023;0,06;0,58242869;-0,049865902;4;0,5845595
23/09/2023;0,1;0,60192007;-0,17399393;4;0,62656337
24/09/2023;0,03;0,62626332;-0,13746466;4;0,64117259
25/09/2023;0,07;0,76473612;-0,15914378;4;0,78111976
26/09/2023;0,05;0,82602316;-0,17380188;4;0,84410983
27/09/2023;0,02;0,79484391;-0,079622999;4;0,7988221
28/09/2023;0,02;0,84374696;0,05473879;5;0,84552068
29/09/2023;0,03;0,97673601;0,36704019;5;1,0434231
30/09/2023;0,02;0,70475519;0,61606908;5;0,93606675
01/10/2023;0,07;0,33698025;0,75455302;6;0,82638121
02/10/2023;0,02;0,002722454;0,71503705;6;0,71504223
03/10/2023;0,01;-0,27622843;0,76693034;7;0,81515902
04/10/2023;0,01;-0,63977736;0,76886094;7;1,000231
05/10/2023;0;-0,80618805;0,49901292;8;0,94813138
06/10/2023;0,01;-0,86105567;0,29983535;8;0,91176647
07/10/2023;0;-0,95302659;-0,12346955;1;0,96099138
08/10/2023;0,01;-1,2037214;-0,32167834;1;1,2459624
09/10/2023;0,01;-1,3338722;-0,44154727;1;1,4050548
10/10/2023;0,01;-1,3689867;-0,2946074;1;1,4003279
11/10/2023;0,02;-1,4593405;-0,27506304;1;1,4850368
12/10/2023;0,03;-1,5108056;-0,13420646;1;1,5167547
13/10/2023;0,02;-1,3126848;-0,048476011;1;1,3135796
14/10/2023;0,02;-1,4309741;0,062752761;8;1,4323494
15/10/2023;0,02;-1,20281;0,23195793;8;1,2249721
16/10/2023;0,01;-1,3764751;0,01967733;8;1,3766158
17/10/2023;0,02;-1,4463657;-0,30474973;1;1,4781225
18/10/2023;0,02;-1,4572176;-0,42903873;1;1,5190645
19/10/2023;0,01;-1,4875667;-0,37621331;1;1,5344025
20/10/2023;0;-1,3235576;-0,095965482;1;1,3270321
21/10/2023;0,01;-1,0512837;0,081674583;8;1,0544516
22/10/2023;0,02;-1,1764264;0,38346329;8;1,2373452
23/10/2023;0,03;-1,1860029;0,48106954;8;1,2798557
24/10/2023;0,01;-1,3908048;0,53835666;8;1,4913636
25/10/2023;0,01;-1,6196483;0,57495594;8;1,7186725
26/10/2023;0,01;-1,6435519;0,51006967;8;1,7208817
27/10/2023;0,01;-1,7206386;0,29751593;8;1,746171
28/10/2023;0,01;-1,7006265;-0,077529907;1;1,7023928
29/10/2023;0,01;-1,7712748;-0,46508721;1;1,8313166
30/10/2023;0,03;-1,7343212;-0,66984355;1;1,8591828
31/10/2023;0,01;-1,4959424;-0,83634913;1;1,7138621
01/11/2023;0,02;-1,2957927;-0,92989522;1;1,5949244
02/11/2023;0,55;-1,0198334;-0,97924811;1;1,4138554
03/11/2023;0,91;-0,63242102;-0,91233975;2;1,1100991
04/11/2023;0,03;-0,63655579;-0,92032951;2;1,1190218
05/11/2023;0,03;-0,71582228;-0,91565859;2;1,162253
06/11/2023;0,05;-0,46923774;-0,57076567;2;0,7388894
07/11/2023;0,03;0,036722288;-0,30002362;3;0,30226263
08/11/2023;0,04;0,25239527;0,081466325;5;0,26521716
09/11/2023;0,55;0,28069696;0,20585147;5;0,3480885
10/11/2023;0,11;0,17962913;0,56020451;6;0,58829898
11/11/2023;1,98;0,20445879;0,61405349;6;0,64719784
12/11/2023;1,27;-0,017714597;0,68557751;7;0,68580633
13/11/2023;2,13;-0,26559132;0,62804425;7;0,68189323
14/11/2023;5,62;-0,86291718;0,63997597;8;1,0743349
15/11/2023;0,11;-0,99905568;0,55836904;8;1,1445035
16/11/2023;12,94;-1,4320002;0,22065127;8;1,4489001
17/11/2023;9,35;-1,6762208;-0,1083338;1;1,6797179
18/11/2023;1,48;-1,7928088;-0,42010999;1;1,8413733
19/11/2023;0,85;-1,9400597;-0,92822123;1;2,1506803
20/11/2023;0,07;-1,927567;-1,1249317;1;2,2318122
21/11/2023;0,12;-1,8153611;-1,5080314;1;2,3600199
22/11/2023;0,38;-1,4771328;-1,8868843;2;2,3963001
23/11/2023;0,42;-1,0880907;-1,8008865;2;2,1040754
24/11/2023;0,54;-0,71991271;-2,0344598;2;2,158078
25/11/2023;0,51;-0,39911723;-1,9880606;2;2,0277276
26/11/2023;5,25;-0,077653945;-1,7937781;2;1,7954581
27/11/2023;3,14;0,000966384;-1,4961258;3;1,4961261
28/11/2023;7,2;-0,01058029;-1,3949476;2;1,3949878
29/11/2023;31,97;0,27320957;-1,6175796;3;1,6404899
30/11/2023;3,15;0,77264518;-1,6019967;3;1,7785876
01/12/2023;10,83;1,0188427;-1,5480794;3;1,8532647
02/12/2023;24,12;1,1622877;-1,5896536;3;1,9692413
03/12/2023;22,8;1,3304054;-1,2086754;4;1,7974634
04/12/2023;7,43;1,5996393;-1,1045942;4;1,9439585
05/12/2023;0,2;1,5615336;-1,0611852;4;1,8879887
06/12/2023;1,37;1,8386749;-0,86627817;4;2,0325263
07/12/2023;9,93;1,8221983;-0,50046855;4;1,889676
08/12/2023;14,26;1,7044828;0,01169338;5;1,704523
09/12/2023;36,79;1,4969704;0,5069527;5;1,5804814
10/12/2023;0,52;1,3989959;0,67440587;5;1,5530657
11/12/2023;2,32;1,1785868;0,80727941;5;1,4285542
12/12/2023;2,98;0,96148735;0,81242305;5;1,2587649
13/12/2023;10,24;0,60312158;0,89053458;6;1,0755498
14/12/2023;2,28;0,51718277;0,87692714;6;1,0180763
15/12/2023;0,47;0,2191209;0,97038418;6;0,9948163
16/12/2023;0,38;-0,070485912;1,0851526;7;1,0874394
17/12/2023;7,73;-0,24525174;0,98423797;7;1,0143336
18/12/2023;0,04;-0,49235535;0,85647792;7;0,98791105
19/12/2023;0,07;-0,418455;0,70283586;7;0,81797481
20/12/2023;0,01;-0,34475178;0,75923365;7;0,83384025
21/12/2023;0,16;-0,48018786;0,53887564;7;0,72178072
22/12/2023;0,04;-0,87988937;0,15897152;8;0,89413494
23/12/2023;1,31;-1,276839;-0,26066276;1;1,3031743
24/12/2023;6,25;-1,4174098;-0,31008404;1;1,4509315
25/12/2023;4,94;-1,7372394;-0,36128882;1;1,7744098
26/12/2023;1,99;-1,7852657;-0,43148404;1;1,8366687
27/12/2023;4,34;-2,0029364;-0,3170473;1;2,027874
28/12/2023;13,79;-2,0300305;-0,54871124;1;2,1028807
29/12/2023;0,12;-1,7100886;-1,0229383;1;1,9926881
30/12/2023;6,24;-1,2489152;-1,6223127;2;2,0473611
31/12/2023;0,39;-0,7145896;-1,7537605;2;1,8937566
01/01/2024;0,5;-0,36047375;-1,9252654;2;1,958721
02/01/2024;1,14;0,13440147;-2,2724237;3;2,2763948
03/01/2024;3,29;0,35034683;-2,274811;3;2,3016317
04/01/2024;20,6;0,51015961;-2,2993703;3;2,3552849
05/01/2024;6,59;0,60854185;-1,9288419;3;2,0225613
06/01/2024;5,34;0,53336924;-1,3852706;3;1,4844047
07/01/2024;2,79;0,36882269;-1,206286;3;1,2614104
08/01/2024;8,72;0,026892854;-0,92909831;3;0,92948747
09/01/2024;11,65;-0,27477276;-1,2543195;2;1,2840629
10/01/2024;0,45;-0,17149566;-1,2255571;2;1,2374978
11/01/2024;2,01;0,21122743;-1,1072811;3;1,1272482
12/01/2024;1,06;0,62775373;-1,2122779;3;1,3651712
13/01/2024;0,45;1,1148041;-1,0261097;4;1,5151533
14/01/2024;0,31;1,6522605;-0,78164959;4;1,8278241
15/01/2024;3,66;2,1910501;-0,61863226;4;2,2767096
16/01/2024;11,12;2,6500337;-0,30198953;4;2,6671851
17/01/2024;2,22;2,7293062;-0,003143565;4;2,7293081
18/01/2024;18,14;2,9813273;0,2602528;5;2,9926651
19/01/2024;2,54;2,8243241;0,53843957;5;2,875191
20/01/2024;0,36;2,6328351;1,0594623;5;2,8380065
21/01/2024;13,25;2,3591504;1,5375823;5;2,8159811
22/01/2024;21,18;2,1366937;1,6668525;5;2,7099552
23/01/2024;4;1,8532326;1,8038651;5;2,5861943
24/01/2024;3,21;1,2706325;1,9810869;6;2,3535531
25/01/2024;4,86;0,75834125;2,2661524;6;2,3896711
26/01/2024;4,71;0,47759646;2,3755052;6;2,4230402
27/01/2024;2,35;0,27635556;2,5060537;6;2,5212452
28/01/2024;2,89;-0,099714577;2,3912914;7;2,3933694
29/01/2024;3,52;-0,28613156;2,1516919;7;2,1706333
30/01/2024;3,97;-0,384455;2,1967354;7;2,2301238
31/01/2024;15,73;-0,31603161;2,0904667;7;2,1142201
01/02/2024;4,78;-0,30843943;1,9854517;7;2,0092669
02/02/2024;1,13;-0,61054701;1,8671901;7;1,9644762
03/02/2024;1,5;-0,84719026;1,761233;7;1,9543984
04/02/2024;23,51;-0,79663736;1,9349788;7;2,0925522
05/02/2024;19,75;-0,51290435;2,0160117;7;2,0802343
06/02/2024;1,13;-0,037145823;2,2707882;7;2,2710919
07/02/2024;12,34;0,13883764;2,2162025;6;2,220547
08/02/2024;11,7;0,076355457;1,759505;6;1,761161
09/02/2024;15,09;-0,70815724;1,5137794;7;1,6712314
10/02/2024;13,15;-0,97841626;1,6950272;7;1,9571447
11/02/2024;8,56;-0,88159156;1,6737834;7;1,8917596
12/02/2024;13,89;-1,0595821;1,52772;7;1,8592049
13/02/2024;3,46;-0,95644063;1,5561167;7;1,8265481
14/02/2024;1,27;-0,82206964;1,8128198;7;1,9905059
15/02/2024;0,53;-0,69123191;1,5317092;7;1,6804566
16/02/2024;3,5;-0,69187212;1,0751817;7;1,2785549
17/02/2024;4,15;-0,56307346;0,89340711;7;1,0560435
18/02/2024;1,05;-0,51268709;0,70208174;7;0,86934853
19/02/2024;4,36;-0,61390263;0,52443099;8;0,80740595
20/02/2024;1,79;-0,30539665;0,30582479;7;0,43219894
21/02/2024;5,74;0,103555;0,072336674;5;0,12631798
22/02/2024;10,59;0,236644;0,24894944;6;0,34347665
23/02/2024;1,94;0,20237812;0,32551137;6;0,38329434
24/02/2024;2,7;-0,002623956;0,12886563;7;0,12889235
25/02/2024;12;0,014820804;-0,11958914;3;0,12050401
26/02/2024;1,97;0,002390649;-0,34193942;3;0,34194776
27/02/2024;2,66;0,018102175;-0,72304362;3;0,72327024
28/02/2024;2,95;0,19388185;-1,0689396;3;1,0863802
29/02/2024;4,85;0,28532001;-1,3322845;3;1,3624939
01/03/2024;5,38;0,6408971;-1,541636;3;1,669548
02/03/2024;1,25;1,1199138;-1,589275;3;1,9442228
03/03/2024;17,64;1,1123608;-1,5546944;3;1,9116541
04/03/2024;4,08;1,3503877;-1,4455687;3;1,9781849
05/03/2024;24,33;1,716249;-1,5599333;4;2,3192461
06/03/2024;1,83;2,1472821;-1,5137076;4;2,6271908
07/03/2024;2,81;2,3959694;-1,3988423;4;2,7744241
08/03/2024;2,75;2,4568448;-1,2376095;4;2,7509568
09/03/2024;25,59;2,3701243;-0,92922342;4;2,5457702
10/03/2024;28,3;2,3895531;-0,6581856;4;2,4785423
11/03/2024;5,86;2,2782674;-0,1006519;4;2,2804897
12/03/2024;11,53;2,5200188;0,47888112;5;2,5651164
13/03/2024;22,93;2,431035;1,1450701;5;2,6872134
14/03/2024;27,42;2,1169548;1,4650912;5;2,5744882
15/03/2024;7,54;1,5588685;2,1297243;6;2,6392796
16/03/2024;6,41;1,0092785;2,662595;6;2,8474648
17/03/2024;15,29;0,57601213;2,8987906;6;2,9554656
18/03/2024;1,44;0,017909357;2,8728824;6;2,8729382
19/03/2024;0,55;-0,66405213;2,6885421;7;2,7693365
20/03/2024;0,23;-0,85829955;2,3257823;7;2,4791009
21/03/2024;5,46;-1,1008675;1,712458;7;2,0357852
22/03/2024;0,2;-1,2655483;1,0498867;8;1,6443462
23/03/2024;0,61;-1,8264121;0,32487288;8;1,8550805
24/03/2024;0,65;-2,1035295;-0,10817688;1;2,1063092
25/03/2024;2,15;-1,9648933;-0,49166739;1;2,0254734
26/03/2024;6,81;-1,5672281;-0,7831409;1;1,7520027
27/03/2024;0,6;-1,3774061;-0,54346836;1;1,480745
28/03/2024;0,49;-1,0874654;-0,57539856;1;1,2303108
29/03/2024;11,2;-1,0966146;-0,84436029;1;1,3840187
30/03/2024;0,12;-1,1165941;-0,88312858;1;1,4236215
31/03/2024;3,15;-1,0727082;-0,83779919;1;1,3611063
01/04/2024;13,08;-0,69252586;-0,93211609;2;1,1612203
02/04/2024;1,58;-0,52044821;-1,1815417;2;1,2910875
03/04/2024;7,46;-0,29472241;-1,2060995;2;1,2415866
04/04/2024;16,63;0,10950635;-1,252502;3;1,25728
05/04/2024;6,41;0,39670014;-1,1076744;3;1,1765685
06/04/2024;21,84;0,56394833;-0,95897436;3;1,112506
07/04/2024;10,19;0,99993086;-0,91736531;4;1,3569896
08/04/2024;0,71;0,96068281;-0,87672365;4;1,3005983
09/04/2024;1,05;0,98525226;-0,96215761;4;1,3771236
10/04/2024;11,49;0,82199776;-0,76557517;4;1,1232923
11/04/2024;22,08;0,69908637;-0,44625831;4;0,82937825
12/04/2024;0,39;0,67916042;-0,31209987;4;0,74743909
13/04/2024;0,22;0,47893015;-0,27759629;4;0,55356461
14/04/2024;0,43;0,51450276;-0,077229336;4;0,52026671
15/04/2024;4,56;0,26566318;0,050582733;5;0,27043581
16/04/2024;2,69;-0,093518287;0,13693231;7;0,16581957
17/04/2024;0,56;-0,27864453;-0,001441137;1;0,27864826
18/04/2024;0,68;-0,37655377;-0,14553532;1;0,40369949
19/04/2024;0,41;-0,30799681;-0,44718409;2;0,5429877
20/04/2024;0,37;-0,40726319;-0,69112062;2;0,80219144
21/04/2024;1,33;-0,29381761;-0,5253318;2;0,60191554
22/04/2024;3,09;-0,20208547;-0,43843663;2;0,4827683
23/04/2024;2,51;0,003992981;-0,64490515;3;0,64491749
24/04/2024;5,99;0,15714164;-0,77483249;3;0,79060668
25/04/2024;3,08;0,060562473;-0,90807736;3;0,91009468
26/04/2024;0,12;0,058110572;-1,1429901;3;1,1444664
27/04/2024;0,36;0,067709982;-1,4297619;3;1,4313642
28/04/2024;0,22;0,27063161;-1,4319528;3;1,4573025
29/04/2024;0,11;0,56168908;-1,1971852;3;1,322402
30/04/2024;0,22;0,9043898;-1,0353426;3;1,37472
01/05/2024;0,3;1,0553606;-0,74264526;4;1,2904681
02/05/2024;0,39;0,87928265;-0,71035069;4;1,1303699
03/05/2024;0,23;0,8962847;-0,52808988;4;1,040291
04/05/2024;0,09;1,1752256;-0,097090058;4;1,1792293
05/05/2024;0,3;1,2495382;0,19610623;5;1,2648333
06/05/2024;0,12;0,96927238;0,3404119;5;1,0273117
07/05/2024;0,29;0,63480163;0,18860075;5;0,66222608
08/05/2024;1,71;0,22074662;0,008410141;5;0,22090676
09/05/2024;0,05;-0,17500846;-0,050220799;1;0,18207167
10/05/2024;0,1;-0,22306563;0,053244833;8;0,22933227
11/05/2024;0,13;-0,46544066;-0,23765643;1;0,52260458
12/05/2024;0,04;-0,52901846;-0,35598505;1;0,63764089
13/05/2024;0,01;-0,4662981;-0,67437154;2;0,81988466
14/05/2024;0,01;-0,56201792;-0,79135448;2;0,97062147
15/05/2024;0,06;-0,52999592;-0,97254956;2;1,1075867
16/05/2024;0,24;-0,16453952;-1,1213189;2;1,1333268
17/05/2024;0,12;0,24668528;-1,2291868;3;1,2536961
18/05/2024;0,16;0,47234932;-1,2436349;3;1,3303164
19/05/2024;0,11;0,52776706;-1,3246082;3;1,4258769
20/05/2024;0,11;0,66752619;-1,416147;3;1,5655873
21/05/2024;0,1;0,64851987;-1,6183491;3;1,743454
22/05/2024;0,06;0,73098785;-1,5244871;3;1,6906816
23/05/2024;0,14;0,82263184;-1,5089684;3;1,7186357
24/05/2024;0,19;0,89476651;-1,4109795;3;1,6707693
25/05/2024;0,34;0,78758454;-1,3737488;3;1,5835009
26/05/2024;0,16;0,86697263;-1,4517869;3;1,6909543
27/05/2024;0,07;0,83550012;-1,3755401;3;1,6094009
28/05/2024;0,02;0,95383215;-1,1010228;3;1,4567248
29/05/2024;0,99;1,1255019;-0,87545776;4;1,4258964
30/05/2024;0,12;1,1704488;-0,63344544;4;1,3308656
31/05/2024;0,16;1,0210977;-0,3455514;4;1,0779824
01/06/2024;0,16;0,74394846;-0,30158183;4;0,80275208
02/06/2024;1,09;0,44388902;-0,28867191;4;0,52949876
03/06/2024;2,4;0,48518896;-0,11137133;4;0,49780709
04/06/2024;0,13;0,29713672;-0,10770388;4;0,31605434
05/06/2024;0,3;-0,068070784;-0,002336146;1;0,068110861
06/06/2024;1,02;-0,16918227;0,024678676;8;0,17097273
07/06/2024;0,76;-0,16293138;0,12347308;8;0,20443149
08/06/2024;0,38;-0,19000286;-0,023678102;1;0,19147256
09/06/2024;0,38;-0,31602359;-0,17988667;1;0,36363459
10/06/2024;0,59;-0,36434308;-0,24151742;1;0,43712303
11/06/2024;0,25;-0,56150466;-0,30514306;1;0,63906163
12/06/2024;0,27;-0,51805758;-0,13145284;1;0,53447497
13/06/2024;0,37;-0,33911455;-0,095994562;1;0,35243955
14/06/2024;0,28;-0,22734717;-0,20572175;1;0,30660754
15/06/2024;0,05;-0,29512584;-0,34762502;2;0,45600703
16/06/2024;0,11;-0,63461024;-0,23999518;1;0,67847466
17/06/2024;0,08;-0,83363736;-0,25752988;1;0,87250954
18/06/2024;0,05;-0,70995092;-0,24831744;1;0,75212485
19/06/2024;0,03;-0,50651604;-0,4507001;1;0,67800373
20/06/2024;0,07;-0,16354068;-0,65405864;2;0,67419451
21/06/2024;0,16;-0,18319811;-0,7070778;2;0,73042494
22/06/2024;0,18;-0,49110425;-0,70114899;2;0,85603344
23/06/2024;0,81;-0,73875189;-0,61886573;1;0,96371633
24/06/2024;0,78;-0,87726873;-0,66936576;1;1,1034722
25/06/2024;0,24;-0,64452022;-0,8683998;2;1,0814456
26/06/2024;0,02;-0,48691437;-1,0741315;2;1,1793405
27/06/2024;0,31;-0,36204118;-1,1341522;2;1,1905355
28/06/2024;0,25;-0,14712469;-1,223526;2;1,2323399
29/06/2024;0,41;0,0356353;-1,0799927;3;1,0805804
30/06/2024;1,88;0,1941171;-0,92050749;3;0,94075263
01/07/2024;2,21;0,49478182;-1,2190866;3;1,3156676
02/07/2024;3,49;0,38604495;-1,4031669;3;1,4553034
03/07/2024;6,15;0,36746928;-1,5469103;3;1,5899576
04/07/2024;0,13;0,20954639;-1,4518361;3;1,4668803
05/07/2024;0,03;0,20230356;-1,1614273;3;1,1789148
06/07/2024;0,03;0,4129284;-1,0502005;3;1,1284639
07/07/2024;0,1;0,54054761;-0,95912057;3;1,100956
08/07/2024;0,23;0,54718381;-0,85227573;3;1,01281
09/07/2024;0,13;0,44903481;-0,62809509;3;0,77209824
10/07/2024;0,23;0,25978342;-0,24076977;4;0,35419983
11/07/2024;0,47;0,4826439;0,15441459;5;0,50674355
12/07/2024;0,02;0,94648659;0,15453447;5;0,95901918
13/07/2024;0,1;1,2273386;0,28631052;5;1,2602911
14/07/2024;0,06;1,1654744;-0,12581666;4;1,1722459
15/07/2024;0,03;1,0895547;0,13527937;5;1,0979208
16/07/2024;0,01;0,90530598;0,16088922;5;0,91949135
17/07/2024;0,03;0,71441066;0,23146185;5;0,75097078
18/07/2024;0,06;0,7766664;0,60595125;5;0,98508251
19/07/2024;0,07;0,75780147;0,58700758;5;0,95856196
20/07/2024;0,03;0,71202874;0,67071712;5;0,9781853
21/07/2024;0,07;0,78168416;0,46940839;5;0,91179734
22/07/2024;0,09;0,64596391;0,31200898;5;0,7173695
23/07/2024;0,4;0,52084523;0,48902494;5;0,71444046
24/07/2024;0,29;0,68844581;0,39957944;5;0,79600334
25/07/2024;0,08;0,89035523;0,26792866;5;0,92979467
26/07/2024;0,11;0,80906224;0,2404183;5;0,84402764
27/07/2024;0,28;0,6599077;0,51206118;5;0,83527529
28/07/2024;0,42;0,43365121;0,44736138;6;0,62304538
29/07/2024;6,64;-0,32158986;0,27163222;8;0,42095616
30/07/2024;0,48;-0,83936459;0,17316164;8;0,85704017
31/07/2024;0,53;-1,2002013;0,23737188;8;1,2234495
01/08/2024;0,05;-1,2227094;0,26693356;8;1,2515079
02/08/2024;0,05;-1,1065338;0,12273654;8;1,1133199
03/08/2024;0,02;-0,96184677;0,26014012;8;0,99640459
04/08/2024;0,06;-0,78729939;0,36383659;8;0,86730468
05/08/2024;0,03;-0,67423248;0,10670675;8;0,68262416
06/08/2024;0,14;-0,75188649;-0,090258844;1;0,75728458
07/08/2024;0,11;-0,89722008;-0,39892855;1;0,98191029
08/08/2024;0,07;-1,1253475;-0,30168065;1;1,1650829
09/08/2024;0,03;-1,0237923;-0,44351691;1;1,115732
10/08/2024;0,02;-1,0040777;-0,44047108;1;1,0964427
11/08/2024;0,06;-0,94703412;-0,68261808;1;1,1674079
12/08/2024;0,1;-1,1205925;-0,71627247;1;1,3299526
13/08/2024;0,08;-1,1549848;-0,80739456;1;1,4092112
14/08/2024;0;-1,2939883;-0,96283209;1;1,6129016
15/08/2024;0;-1,0335823;-0,96020067;1;1,4107721
16/08/2024;0,02;-0,73510987;-1,4598126;2;1,6344539
17/08/2024;0,02;-0,67746532;-1,7983701;2;1,9217426
18/08/2024;0,03;-0,47597125;-1,7579559;2;1,8212516
19/08/2024;0,03;-0,057594426;-1,7138021;2;1,7147696
20/08/2024;0,08;-0,024359113;-1,9205934;2;1,9207479
21/08/2024;0,03;-0,11190822;-1,6488636;2;1,6526568
22/08/2024;0,09;0,085219882;-1,3867792;3;1,3893952
23/08/2024;0,18;0,27067366;-1,1290683;3;1,1610596
24/08/2024;1,18;0,47962618;-0,99981034;3;1,1089013
25/08/2024;0,25;0,76089829;-1,0271801;3;1,2783055
26/08/2024;0;0,87198567;-0,68860149;4;1,1110945
27/08/2024;0,02;0,84011042;-0,6604563;4;1,0686384
28/08/2024;0,02;0,8569991;-0,60209602;4;1,047362
29/08/2024;0,09;0,92027849;-0,42925695;4;1,0154674
30/08/2024;0,03;1,0155632;-0,46638766;4;1,1175358
31/08/2024;0,1;0,99366087;-0,41144425;4;1,0754758
01/09/2024;0,14;1,2938353;-0,46468544;4;1,3747517
02/09/2024;0,06;1,4051979;-0,43505678;4;1,4710048
03/09/2024;0,09;1,108605;-0,34226385;4;1,160237
04/09/2024;0,14;1,2573652;0,091682702;5;1,2607033
05/09/2024;0,07;1,3948852;0,26307914;5;1,4194771
06/09/2024;0,14;0,97429174;0,2155928;5;0,99786001
07/09/2024;0,16;0,66732597;0,16181228;5;0,68666381
08/09/2024;0,13;0,60472864;0,30913392;5;0,67916161
09/09/2024;0,04;0,68843722;0,47039589;5;0,8337974
10/09/2024;0,05;0,88207114;0,20604576;5;0,90581691
11/09/2024;0,03;0,86262441;0,29875126;5;0,91289276
12/09/2024;0,05;0,97228694;0,60337514;5;1,1442916
